match_id,puuid,region_id,queue_id
EUW1_7411322895,0mGK-AMXuB_XCiTDIs9v-DCTYmP7L22DKm5ZZCfAtGKYICm1wxt3h0w0Mk1-XkX4X5HTPS5XvqcNhQ,3,420
EUW1_7411207829,0mGK-AMXuB_XCiTDIs9v-DCTYmP7L22DKm5ZZCfAtGKYICm1wxt3h0w0Mk1-XkX4X5HTPS5XvqcNhQ,3,420
EUW1_7411117582,0mGK-AMXuB_XCiTDIs9v-DCTYmP7L22DKm5ZZCfAtGKYICm1wxt3h0w0Mk1-XkX4X5HTPS5XvqcNhQ,3,420
EUW1_7405983518,0mGK-AMXuB_XCiTDIs9v-DCTYmP7L22DKm5ZZCfAtGKYICm1wxt3h0w0Mk1-XkX4X5HTPS5XvqcNhQ,3,420
EUW1_7398178524,0mGK-AMXuB_XCiTDIs9v-DCTYmP7L22DKm5ZZCfAtGKYICm1wxt3h0w0Mk1-XkX4X5HTPS5XvqcNhQ,3,420
EUW1_7397647102,0mGK-AMXuB_XCiTDIs9v-DCTYmP7L22DKm5ZZCfAtGKYICm1wxt3h0w0Mk1-XkX4X5HTPS5XvqcNhQ,3,420
EUW1_7397249121,0mGK-AMXuB_XCiTDIs9v-DCTYmP7L22DKm5ZZCfAtGKYICm1wxt3h0w0Mk1-XkX4X5HTPS5XvqcNhQ,3,420
EUW1_7397142179,0mGK-AMXuB_XCiTDIs9v-DCTYmP7L22DKm5ZZCfAtGKYICm1wxt3h0w0Mk1-XkX4X5HTPS5XvqcNhQ,3,420
EUW1_7393092432,0mGK-AMXuB_XCiTDIs9v-DCTYmP7L22DKm5ZZCfAtGKYICm1wxt3h0w0Mk1-XkX4X5HTPS5XvqcNhQ,3,420
EUW1_7390960932,0mGK-AMXuB_XCiTDIs9v-DCTYmP7L22DKm5ZZCfAtGKYICm1wxt3h0w0Mk1-XkX4X5HTPS5XvqcNhQ,3,420
EUW1_7390921877,0mGK-AMXuB_XCiTDIs9v-DCTYmP7L22DKm5ZZCfAtGKYICm1wxt3h0w0Mk1-XkX4X5HTPS5XvqcNhQ,3,420
EUW1_7387635489,0mGK-AMXuB_XCiTDIs9v-DCTYmP7L22DKm5ZZCfAtGKYICm1wxt3h0w0Mk1-XkX4X5HTPS5XvqcNhQ,3,420
EUW1_7386487722,0mGK-AMXuB_XCiTDIs9v-DCTYmP7L22DKm5ZZCfAtGKYICm1wxt3h0w0Mk1-XkX4X5HTPS5XvqcNhQ,3,420
EUW1_7342162224,0mGK-AMXuB_XCiTDIs9v-DCTYmP7L22DKm5ZZCfAtGKYICm1wxt3h0w0Mk1-XkX4X5HTPS5XvqcNhQ,3,420
EUW1_7342112152,0mGK-AMXuB_XCiTDIs9v-DCTYmP7L22DKm5ZZCfAtGKYICm1wxt3h0w0Mk1-XkX4X5HTPS5XvqcNhQ,3,420
EUW1_7341797135,0mGK-AMXuB_XCiTDIs9v-DCTYmP7L22DKm5ZZCfAtGKYICm1wxt3h0w0Mk1-XkX4X5HTPS5XvqcNhQ,3,420
EUW1_7341735665,0mGK-AMXuB_XCiTDIs9v-DCTYmP7L22DKm5ZZCfAtGKYICm1wxt3h0w0Mk1-XkX4X5HTPS5XvqcNhQ,3,420
EUW1_7341300842,0mGK-AMXuB_XCiTDIs9v-DCTYmP7L22DKm5ZZCfAtGKYICm1wxt3h0w0Mk1-XkX4X5HTPS5XvqcNhQ,3,420
EUW1_7340298255,0mGK-AMXuB_XCiTDIs9v-DCTYmP7L22DKm5ZZCfAtGKYICm1wxt3h0w0Mk1-XkX4X5HTPS5XvqcNhQ,3,420
EUW1_7339349625,0mGK-AMXuB_XCiTDIs9v-DCTYmP7L22DKm5ZZCfAtGKYICm1wxt3h0w0Mk1-XkX4X5HTPS5XvqcNhQ,3,420
EUW1_7339332089,0mGK-AMXuB_XCiTDIs9v-DCTYmP7L22DKm5ZZCfAtGKYICm1wxt3h0w0Mk1-XkX4X5HTPS5XvqcNhQ,3,420
EUW1_7406869994,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7406747758,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7403592180,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7403511916,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7403465019,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7396316317,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7382217506,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7382168680,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7382138038,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7382085206,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7381981297,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7381941650,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7381894875,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7381235247,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7381211304,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7381152442,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7381110154,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7380922393,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7379990285,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7379952844,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7379890078,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7378779238,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7378727077,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7378698908,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7376688474,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7376628727,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7375214372,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7374672407,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7374636963,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7374430349,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7374393041,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7374354011,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7373577995,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7373154837,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7373140918,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7373119709,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7373074502,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7372537963,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7372531558,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7372506366,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7372062691,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7372006833,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7369966632,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7369920481,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7368927501,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7364162550,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7364080238,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7364047924,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7363457379,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7363432520,GQacPdBSPxKxv-tFrIhUyBe8FLzHDObhPdlS5VdWbmOwoBJXeo71z8a6f8Go4Nbhf8hoD0RL66sl3g,3,420
EUW1_7444751627,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_7444728503,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_7444695434,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_7362920775,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_7362886490,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6994709395,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6955747368,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6955733946,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6950210529,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6950178771,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6948055536,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6948015028,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6946787353,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6946769170,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6946747224,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6946726082,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6946714577,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6946692275,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6946685257,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6606913395,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6606906987,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6606393847,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6606332622,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6605564572,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6605513426,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6604137306,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6604091351,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6603316861,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6603235071,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6603195721,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6602638925,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6601681187,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6601640436,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6599643168,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6599596185,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6599572853,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6599542687,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6599498023,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6599319345,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6599300227,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6598038762,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6598023463,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6597988455,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6597061617,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6596980402,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6596551057,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6590730561,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6590704829,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6589838370,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_6589796138,B32HRzhy83OWfGODNoxpxT0fMELkk3I5lMulevhfXAmYAzeNj3xJAlW1WASLPTlnGd3sUbGp54gGLA,3,420
EUW1_7442521530,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7442497530,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7442429038,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7382645739,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7382610945,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7382579949,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7254732334,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7254679269,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7254633906,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7251937378,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7249811362,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7249762290,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7249725255,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7249661030,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7249621448,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7249599650,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7249559903,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7249524964,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7244540150,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7244530179,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7244494649,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7244271847,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7244231735,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7244194646,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7244159547,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7243165540,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7234592360,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7234508316,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7230906685,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7230879643,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7192753570,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7192695442,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
EUW1_7191499433,bVcoQPcSyDYs7Nwwdgua7ihB9O3ZRdPSRPfx2DH7qJSZaNUpOs4wX5RmUYeQ9Qhx0FFfXe5CZe3lXg,3,420
